"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Mochachino","XWeUKrwPDzjYwxN37i9GKQB_VCRELL3MV7OGIC4UESLSOEHP","1","","29700","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Choco Latte","XWeUKrwPDzjYwxN37i9GKQB_3DZDMPODALYJR27VZMIV5MB7","1","","31900","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","XWeUKrwPDzjYwxN37i9GKQB_QHEYPGWACN7R5XGSFP6UETD5","2","","33000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Roti Bakar - Keju Coklat","XWeUKrwPDzjYwxN37i9GKQB_Y3XO6ULXVPRQ7HBUEQM3KJJD","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","XWeUKrwPDzjYwxN37i9GKQB_43KFKZQ36VUMSZ27E7VRELHW","2","","33000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Roti Bakar - Coklat","XWeUKrwPDzjYwxN37i9GKQB_Y3XO6ULXVPRQ7HBUEQM3KJJD","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","v8RhTBSvYBmkJ96ZlYLcLQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Pempek Paket A","v8RhTBSvYBmkJ96ZlYLcLQB_I453NDYXQJZEV7NFJTM42UN4","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","H0DLpJ5qBHZc28atV217KQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Singkawang","H0DLpJ5qBHZc28atV217KQB_CBBAB001-19B2-4D33-AADE-12A946CFA5B4","1","","18700","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cappuccino","H0DLpJ5qBHZc28atV217KQB_TDTI3ZEWIATUMNC43TTWWOMP","1","","27500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","H0DLpJ5qBHZc28atV217KQB_43KFKZQ36VUMSZ27E7VRELHW","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Tubruk","H0DLpJ5qBHZc28atV217KQB_NABYULS2RCWTEI5DWOX2T2P3","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Es Kopi Susu Aja","JTEkhb9DK9DUoSl7aP18KQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cappuccino","J7uLBUnuOA4yanBE34WMKQB_TDTI3ZEWIATUMNC43TTWWOMP","1","","27500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Cappucino Regular Blend","hDqGdl0zI5T4WbFGa0kFLQB_XPXTONSB3GAECHY4OZBWIOBE","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Es Kopi Susu Aja","hDqGdl0zI5T4WbFGa0kFLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Es Kopi Susu Aja","pJ5vgqKc7tEBUjsmurwzKQB_74KRR56K7IQ2F3IA3QSIXMGY","2","","39600","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Hot Americano Regular Blend","ZJncWhfw8u6QSb3H5InsKQB_OKO6QWKKY67K5R3I7DFNGAX3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","ZJncWhfw8u6QSb3H5InsKQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Pisang Keju","ZJncWhfw8u6QSb3H5InsKQB_XQ5UD5DS4L3UEH7ZCQAS64HR","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Flat White Regular Blend","ZJncWhfw8u6QSb3H5InsKQB_RXSVXIEU3VCK732USDDWU4TB","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","9bRP57tGP7HFU0NpefdfLQB_43KFKZQ36VUMSZ27E7VRELHW","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","DOh9kaAwLlEEGmzeOS52JQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Americano","DOh9kaAwLlEEGmzeOS52JQB_64UXFBMVWTLJLSKLDJXAWUPL","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Coldbrew Standard","DOh9kaAwLlEEGmzeOS52JQB_V3OQHXLAZGQTZWXCV3W4WXVQ","1","","30800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Kopi Susu Vietnam Drip","LsAc3GsdRriFivfXWxt6JQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","18700","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Thai Tea Latte","LsAc3GsdRriFivfXWxt6JQB_8B0596D1-1871-4C89-82A5-7D594B9B4EAC","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
